wvl_list,LD_redchi2,alpha_mean,alpha_median,alpha_err_16,alpha_err_84,theta_mean,theta_median,theta_err_16,theta_err_84
1.5163161606324138e-06,10.435827978189819,1.0697072258322584,1.2605716606105621,0.03047763059605546,0.02593072280974118,2.016827821631896e-08,1.994752497501029e-08,1.628638086116673e-10,1.4170032946131895e-10
1.5664535339965369e-06,10.913752673347046,89.248964008517,1.3633981685324763,0.042246563281671534,0.027464655327218424,1.9011407327722412e-08,2.037130786126225e-08,1.333954632812216e-09,1.0400083853493251e-10
1.6187730125238886e-06,8.02551996689629,2.234872104840203,1.1355155948954383,0.048882986014489926,0.25176348300348295,1.911189357607951e-08,1.908571165081707e-08,2.1693548123582686e-10,1.3495398013951702e-09
1.6695007616363e-06,6.1127714480044215,0.3460657213225401,0.4930501078039786,0.03162491119173133,0.024161522948199288,1.829206285436643e-08,1.706193524962927e-08,6.284606036590652e-11,7.098365204746064e-11
1.7191039205499692e-06,24.998327227801646,1.0629388114511809,1.2535338745395381,0.033957788134928446,0.024394235192217062,2.0225093723680278e-08,1.971387728150563e-08,1.7193619731318436e-10,1.3307432156907275e-10
1.7608845155336894e-06,19.074048521348182,14.707507910681777,1.2576900724768927,0.032636122663922684,0.22643177578344997,1.999582686674629e-08,1.9749907953880563e-08,2.424309014526415e-10,1.79594273854234e-10
1.97000008483883e-06,7.872914138123358,12.212703264933753,1.2275977284215522,0.061621507906016726,0.058145515965229544,2.08116029317738e-08,2.0842750413707028e-08,3.4234082028721346e-10,3.23650593647092e-10
1.9832145881082397e-06,46.01114187245591,1.190880684826618,1.2299801916668889,0.019092181051137302,0.017141588023675824,2.0645230767480937e-08,2.091614129582532e-08,1.0635454524574712e-10,9.45038350819201e-11
1.9964290913776495e-06,42.89833386182106,0.9362941851489572,1.2268737875930846,0.027446985973512916,0.019060877552526945,2.0357487181941024e-08,2.0684838228393313e-08,1.4290101415105344e-10,1.0833541914239313e-10
2.0096435946470592e-06,18.505816694415856,18.22895124725387,1.2329816330737322,0.03983801421570843,0.05007124297328991,2.020716689058059e-08,2.1037926574051138e-08,3.317063690241391e-10,2.1529152306711678e-10
2.022858097916469e-06,47.91117482933106,83.09090721631183,1.2326510307890346,0.024269911874527095,0.03304002070060319,2.0345384969350038e-08,2.1243987865343815e-08,2.3061029028470124e-10,1.2644634013422654e-10
2.0360726011858787e-06,40.41471460755335,1.9008378521658102,1.2301105680131212,0.0196159052499687,0.019722821108367983,2.1154173601175888e-08,2.1196991592449937e-08,1.1513332242599387e-10,1.0738106042256052e-10
2.0492871044552885e-06,24.678763220909637,5.1788216341764635,1.2283643386672125,0.04364376313561147,0.04713563231894935,2.0501778697230574e-08,2.1258778743783367e-08,3.4884756502677036e-10,2.194527135611006e-10
2.0625016077246983e-06,12.374073339453139,0.8508562306432692,1.2115460054047666,0.11449972393322772,0.05801253363846093,2.008540634933326e-08,2.0464804014354987e-08,4.665931214361253e-10,3.2653140265670203e-10
2.075716110994108e-06,23.014486671177295,1.1033090457701313,1.2250116726811935,0.03269918643120362,0.02712794622296255,2.04556969844599e-08,2.0742330796671492e-08,1.7842444261379046e-10,1.5070335254149562e-10
2.0889306142635178e-06,35.08074335532524,17.098796764153477,1.2290802565228,0.028857785909760292,0.03249824779114863,2.0052439174267018e-08,2.0352804002127956e-08,1.9606132348325252e-10,1.446932801220877e-10
2.1021451175329275e-06,33.407944212074824,1.5378008230100633,1.2271828296037741,0.02371563577980762,0.024812585007923715,2.008333793757039e-08,2.0454945533949978e-08,1.4042985100410343e-10,1.243117388135842e-10
2.1153596208023373e-06,38.85054594128029,12.077957823722373,1.2271131525014165,0.02554530564110058,0.029306665368727502,1.958940234434315e-08,2.035196467944523e-08,1.966795105676629e-10,1.2855904716995366e-10
2.128574124071747e-06,29.18604549489174,3.8612062190982948,1.2274928478795228,0.026616551876922356,0.028518663120870702,1.9778033754590886e-08,2.028804865813037e-08,1.7308549602674058e-10,1.3940974644614708e-10
2.141788627341157e-06,22.675674281254892,9.579054394273014,1.2258392750761646,0.03391875545606737,0.03922013844455918,1.9645338399874464e-08,2.0140299680748925e-08,2.438818041479079e-10,1.7193224255737186e-10
2.1550031306105666e-06,21.377016267094824,34.46893953420554,1.2287757099485663,0.051749482427526194,0.07080810585447073,1.898958863987744e-08,1.988594685933107e-08,1.7483926772613224e-09,2.486650652546409e-10
2.1682176338799763e-06,36.49764893141541,5.469417074309214,1.225288518485526,0.03267112363536273,0.032606134455985814,1.9525503259633342e-08,2.0026721737592557e-08,2.27649918308865e-10,1.53530282433043e-10
2.181432137149386e-06,16.159770406076987,0.5167437124667198,0.8624691870485071,0.13901138586079798,0.08309060740676688,1.8319056812945127e-08,1.852121189163321e-08,3.1454963012481465e-10,2.8480305527327954e-10
2.194646640418796e-06,27.15477066168826,26.714726694315537,1.2267184066380017,0.03783128522652324,0.049225866775218785,1.917935596071595e-08,2.0070069376834105e-08,1.517782620370614e-09,1.8673773510292242e-10
2.2078611436882056e-06,11.852909379589436,0.810090560117926,1.0852171124788927,0.19173621879802616,0.14835843978986896,1.9102827453142325e-08,1.922412610686443e-08,6.820481463805095e-10,7.134553957764198e-10
2.2210756469576154e-06,11.237954622590728,1.42425385929802,1.21347696556579,0.08918519520113066,0.07557709036853688,1.962787776180848e-08,1.9919710819492977e-08,4.74317685227423e-10,3.9280588124503117e-10
2.234290150227025e-06,25.588044207331187,37.12725352458715,1.161695766491882,0.15750066378676797,0.22871907644489076,1.8489454953339897e-08,1.916294097582088e-08,1.7609196516563333e-09,7.929653854505628e-10
2.247504653496435e-06,21.063471716020143,78.35311762995127,0.11772292337302513,0.08503049727680617,13.741463720557796,1.6262433360673292e-08,1.670110685253249e-08,2.9625031459762074e-09,1.5933373618986364e-10
2.2607191567658447e-06,15.278084316949823,1.5683446351799515,0.6585006208876389,0.15091517086173967,0.21780918475385036,1.754635839230077e-08,1.7707626614982096e-08,3.605892811444631e-10,4.2767231324659145e-10
2.2739336600352544e-06,28.931371754866486,11.506682155276616,1.2159072075261148,0.10256817493747561,0.14527799024425203,1.8555737581427886e-08,1.9468167631549774e-08,2.079881760979407e-09,4.485861889799194e-10
2.287148163304664e-06,26.945773855542292,2.0034267479833074,0.8553626989485432,0.13044503048043965,0.17248766846064068,1.8026511456434506e-08,1.8245852836513383e-08,3.983895841074614e-10,4.4821197362641474e-10
2.300362666574074e-06,36.47011243690858,23.11148794726916,0.1722407189658014,0.11480679147761863,0.97888610493759,1.7023738791463112e-08,1.713903234829573e-08,1.5727464271099203e-10,2.4691133568796506e-10
2.3135771698434837e-06,37.104045402335046,7.6791880467357085,0.873474707159007,0.16181963346965844,0.45180373976822463,1.8099272447098605e-08,1.8486656146675016e-08,5.730914116447812e-10,5.86375668469412e-10
2.3267916731128935e-06,31.85791921017578,58.191320836901106,1.2252070203740364,0.0767269365164196,0.1104288850076538,2.02830004441714e-08,2.1180380301473416e-08,2.032981265402729e-09,3.694278184978684e-10
2.3400061763823032e-06,36.33075279497994,49.20748288496936,0.219700954631333,0.15499327663743168,13.898911335661904,1.6896298206161695e-08,1.7033037934653364e-08,3.0816168239610824e-09,3.5326906310464573e-10
2.353220679651713e-06,25.36342404815182,0.8703533189728606,0.42287030719927743,0.13473746972514516,0.197815196543476,2.0229594624981767e-08,2.0188949666817513e-08,3.064248236574641e-10,3.686104825466824e-10
2.3664351829211228e-06,42.497186385689496,6.301800834198322,0.10490263281818266,0.07807626087177297,1.242750733626335,1.7368078515335344e-08,1.7534741755027886e-08,9.120799240748196e-11,1.9616311152335181e-10
2.3796496861905325e-06,43.04231271179883,95.20590395629863,0.8428681257111938,0.17184187702793396,14.248169141304475,1.9007607585468873e-08,1.9683891335346105e-08,4.704777366864478e-09,6.130024677707763e-10
2.3928641894599423e-06,34.74132546699363,39.00011209717184,0.21186760982215805,0.14560625471532862,1.2188553626689387,1.8501331414769142e-08,1.865280674343686e-08,2.1298685283256413e-10,3.2698720002977464e-10
1.97000008483883e-06,7.769303018229718,35.242504712082166,1.2287910218772313,0.05755708926016001,0.05929635099538588,2.0195419002112723e-08,2.069662247405911e-08,3.6726830421844286e-10,2.9699281831912596e-10
1.9832145881082397e-06,43.316185938835446,66.68718646774732,1.2333793234443973,0.023359362426611296,0.03373757471258809,2.0286840183516646e-08,2.0811672164080763e-08,2.1225985214232148e-10,1.2546618519132548e-10
1.9964290913776495e-06,55.312496498295936,1.5902944585132452,1.2297229737084185,0.019023843377400596,0.018932681721230527,2.0331961097401795e-08,2.0857992945474545e-08,1.167112025567831e-10,9.749864730091474e-11
2.0096435946470592e-06,20.831785902062574,1.0180513648477028,1.2274885422726265,0.03780268888392646,0.029365985118529725,2.068380616828466e-08,2.0981382062693425e-08,2.038889977797917e-10,1.6770999287357643e-10
2.022858097916469e-06,29.142899502979393,3.281865181499789,1.229978426486219,0.029856848235646494,0.03171931954917184,2.017096639188204e-08,2.0846973598734592e-08,2.1195834180973532e-10,1.4895153642320385e-10
2.0360726011858787e-06,78.76721471819806,4.667033451237465,1.2317037838133058,0.015170991457293281,0.016906453971824442,2.09290502528112e-08,2.1290515492000986e-08,1.0106722675454178e-10,8.321038025633604e-11
2.0492871044552885e-06,20.727158931313458,55.63383966618092,1.2307521589729342,0.03979744181199352,0.04926367849728597,2.0326853398490415e-08,2.1096221315720113e-08,3.5527887089469734e-10,2.13718316668767e-10
2.0625016077246983e-06,26.05231970717347,1.5149639704744386,1.2224758437970111,0.056200787845678946,0.05195880108890161,2.0034400153698262e-08,2.0445347141848244e-08,3.3291617122454724e-10,2.6890859747123403e-10
2.075716110994108e-06,36.6545296532078,30.015198720413284,1.2276813606615815,0.03061485139320319,0.03718498332927256,1.9795930412005476e-08,2.058995869391007e-08,2.5171363374267504e-10,1.584528656434711e-10
2.0889306142635178e-06,43.52628875644805,1.0929621685395003,1.224292939692818,0.027062569400637226,0.022603568366459603,2.016944935500124e-08,2.0423321612153616e-08,1.4649482756977995e-10,1.2246622476373522e-10
